Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
05/05/2026 22:00,KINTIGH__24_KV_GSU,356498,40.60,-3.63,0.01
05/05/2026 22:00,KINTIGH____,23543,40.65,-3.58,0.01
05/05/2026 22:00,KNTFSRNC_46_KV_46KV_LOAD,80397,44.11,-0.13,0.00
05/05/2026 22:00,LACHUTE___HYDRO,323717,47.74,3.49,0.00
05/05/2026 22:00,LAWRNCAV_115KV_TB1,80681,43.33,-0.97,-0.06
05/05/2026 22:00,LEDERLE____,23769,48.13,3.89,0.00
05/05/2026 22:00,LIGHTHSE_115KV_TB6,355974,44.56,-0.13,-0.45
05/05/2026 22:00,LINDEN COGEN____,23786,48.49,4.25,0.00
05/05/2026 22:00,LINDHRST_69_KV_BK1,356055,49.47,5.22,-0.01
05/05/2026 22:00,LIPA_MISC_IPP,23656,49.16,4.91,-0.01
05/05/2026 22:00,LISF___SOLAR,323691,49.38,5.13,-0.01
05/05/2026 22:00,LITTLE FALLS___HYD,24013,43.75,-0.49,0.00
05/05/2026 22:00,LITTLRIV_115KV_TB1,356100,43.78,-0.53,-0.07
05/05/2026 22:00,LI_NEWBRDGE___DRP,323616,48.41,4.16,-0.01
05/05/2026 22:00,LOCKPORT_115KV_TB60_63_64,80432,39.85,-4.38,0.02
05/05/2026 22:00,LOCKPORT___CC1,323769,39.89,-4.33,0.02
05/05/2026 22:00,LOCKPORT___CC2,323770,39.89,-4.33,0.02
05/05/2026 22:00,LOCKPORT___CC3,323771,39.89,-4.33,0.02
05/05/2026 22:00,LOCUSVLY_69_KV_BK2,55797,48.90,4.65,-0.01
05/05/2026 22:00,LONG_LAKE_PHOENIX,24014,43.95,-0.93,-0.64
05/05/2026 22:00,LOVETT___3,23632,47.91,3.67,0.00
05/05/2026 22:00,LOVETT___4,23642,47.91,3.67,0.00
05/05/2026 22:00,LOVETT___5,23593,47.91,3.67,0.00
05/05/2026 22:00,LOWER RAQUET___HYD,24057,43.21,-1.10,-0.07
05/05/2026 22:00,LOWER___HUDSON,24059,46.14,1.90,0.00
05/05/2026 22:00,LOWVILLE_115KV_TB2,356335,45.25,0.84,-0.16
05/05/2026 22:00,LUTHERFT_115KV_GLOB_FND_222,355753,46.94,2.70,0.00
05/05/2026 22:00,LUTHERNY_35_KV_BK2,355980,46.98,2.74,0.00
05/05/2026 22:00,LWR___OSWEGATCHIE_HYD,23850,43.85,-0.53,-0.14
05/05/2026 22:00,LYONS_FALL_HYD,23570,45.44,1.06,-0.13
05/05/2026 22:00,MADISON___COUNTY_LFGE,323628,45.70,1.33,-0.13
05/05/2026 22:00,MALONE___115KV_TB1,356076,43.98,-0.27,0.00
05/05/2026 22:00,MAPLEWOD_115KV_TB3,80458,46.01,1.77,0.00
05/05/2026 22:00,MAPLE_RIDGE_WT_1,323574,43.89,-0.36,0.00
05/05/2026 22:00,MAPLE_RIDGE_WT_2,323611,43.89,-0.36,0.00
05/05/2026 22:00,MARBLE_RIVER_WT_PWR,323696,43.45,-0.80,0.00
05/05/2026 22:00,MARSHVLE_115KV_TB1,80742,47.61,3.36,0.00
05/05/2026 22:00,MARSH_HILL_WT_PWR,323713,42.22,-1.99,0.03
05/05/2026 22:00,MCINTYRE_115KV_TB2,80467,44.21,-0.09,-0.06
05/05/2026 22:00,MECO_____69_KV_BK1,80468,47.83,3.58,0.00
05/05/2026 22:00,MENANDS__115KV_TB5,355628,45.83,1.59,0.00
05/05/2026 22:00,MG INDUSTRY___DRP,24185,45.88,1.64,0.00
05/05/2026 22:00,MID___OSWEGATCHIE_HYD,23849,43.85,-0.53,-0.14
05/05/2026 22:00,MID___RAQUETTE_HYD,23851,43.21,-1.11,-0.07
05/05/2026 22:00,MILLIKEN___1,23584,45.38,0.93,-0.21
05/05/2026 22:00,MILLIKEN___2,23585,45.38,0.93,-0.21
05/05/2026 22:00,MILLIKEN___DIESEL,23629,45.38,0.93,-0.21
05/05/2026 22:00,MILLSEAT___LFGE,323607,40.78,-3.45,0.01
05/05/2026 22:00,MILLWOOD_138_KV_38W41_REV_LBMP_H,345005,48.05,3.80,0.00
05/05/2026 22:00,MILLWOOD_13_KV_LOAD,356217,48.13,3.89,0.00
05/05/2026 22:00,MODEL_CITY_ENERGY,24167,39.31,-4.91,0.02
05/05/2026 22:00,MODERN_LFGE__,323580,39.31,-4.91,0.02
05/05/2026 22:00,MOHAWK_PAPER___DRP,24187,46.01,1.77,0.00
05/05/2026 22:00,MOHICAN__35_KV_115KV_LD,80490,47.34,3.10,0.00
05/05/2026 22:00,MONGAUP___HYD,23641,47.60,3.36,0.00
05/05/2026 22:00,MONTAUK___DIESEL,23721,48.32,4.07,-0.01
05/05/2026 22:00,MOONROAD_115KV_HARTFLD_TB1-2,355988,42.32,-1.90,0.02
05/05/2026 22:00,MORRIS_RIDGE___SOLAR,323848,41.78,-2.43,0.03
05/05/2026 22:00,MORTIMER_115KV_TB3,55949,42.06,-2.17,0.01
05/05/2026 22:00,MOTTHAVN_138_KV_9M4_REV_LBMP_J,345006,48.36,4.11,0.00
05/05/2026 22:00,MUNSVILLE_WIND_PWR,323609,47.84,3.45,-0.14
05/05/2026 22:00,N SALMON___HYD,24042,43.98,-0.26,0.00
05/05/2026 22:00,N.AKRON__115KV_KNAPP,355671,40.73,-3.50,0.01
05/05/2026 22:00,N.BELMOR_69_KV_BK1,55787,48.95,4.69,-0.01
05/05/2026 22:00,N.E._GEN_SANDY PD,24062,46.63,2.39,0.00
05/05/2026 22:00,N.HEMPST_138_KV_BK345_REV_LBMP_G,345014,48.00,3.76,0.00
05/05/2026 22:00,N.QUEENS_27_KV_LOAD,356247,48.67,4.42,0.00
05/05/2026 22:00,N.TROY___115KV_TB1,355778,46.28,2.04,0.00
05/05/2026 22:00,NARROWS_GT1_1,24228,48.94,4.69,-0.01
05/05/2026 22:00,NARROWS_GT1_2,24229,48.94,4.69,-0.01
05/05/2026 22:00,NARROWS_GT1_3,24230,48.94,4.69,-0.01
05/05/2026 22:00,NARROWS_GT1_4,24231,48.94,4.69,-0.01
05/05/2026 22:00,NARROWS_GT1_5,24232,48.94,4.69,-0.01
05/05/2026 22:00,NARROWS_GT1_6,24233,48.94,4.69,-0.01
05/05/2026 22:00,NARROWS_GT1_7,24234,48.94,4.69,-0.01
05/05/2026 22:00,NARROWS_GT1_8,24235,48.94,4.69,-0.01
05/05/2026 22:00,NARROWS_GT2_1,24236,48.94,4.69,-0.01
05/05/2026 22:00,NARROWS_GT2_2,24237,48.94,4.69,-0.01
05/05/2026 22:00,NARROWS_GT2_3,24238,48.94,4.69,-0.01
05/05/2026 22:00,NARROWS_GT2_4,24239,48.94,4.69,-0.01
05/05/2026 22:00,NARROWS_GT2_5,24240,48.94,4.69,-0.01
05/05/2026 22:00,NARROWS_GT2_6,24241,48.94,4.69,-0.01
05/05/2026 22:00,NARROWS_GT2_7,24242,48.94,4.69,-0.01
05/05/2026 22:00,NARROWS_GT2_8,24243,48.94,4.69,-0.01
05/05/2026 22:00,NCATSKLL_69_KV_NC-LINE_REV_LBMP_G,345022,46.59,2.34,0.00
05/05/2026 22:00,NCHELSEA_115KV_TR2,355582,48.27,4.03,0.00
05/05/2026 22:00,NEG CAPITAL___MECHNVIL,23645,46.67,2.43,0.00
05/05/2026 22:00,NEG CENTRAL_HIGH_ACRES,23767,41.67,-2.57,0.01
05/05/2026 22:00,NEG CENTRAL___DRP,24199,44.00,-0.44,-0.20
05/05/2026 22:00,NEG CENTRAL___INDECK,23768,43.38,-0.84,0.02
05/05/2026 22:00,NEG CENTRAL___SENECA,23627,43.67,-0.66,-0.09
05/05/2026 22:00,NEG CENTRAL___STATE_STREET,24147,44.48,-0.04,-0.29
05/05/2026 22:00,NEG MILLWOOD___DRP,24198,48.40,4.16,0.00
05/05/2026 22:00,NEG NORTH_FLCN_SEA,23793,43.98,-0.27,0.00
05/05/2026 22:00,NEG NORTH_KES_CHATEGAY,23792,43.53,-0.71,0.00
05/05/2026 22:00,NEG NORTH___ALICE_FALLS,23915,44.11,-0.13,0.00
05/05/2026 22:00,NEG NORTH___LWR_SARANAC,23913,44.11,-0.13,0.00
05/05/2026 22:00,NEG NORTH___PLATTSBURG,23628,44.11,-0.13,0.00
05/05/2026 22:00,NEG WEST_LEA_LOCKPORT,23791,39.93,-4.29,0.02
05/05/2026 22:00,NEG WEST___LANCASTR,23811,41.30,-2.92,0.02
05/05/2026 22:00,NEG_PENN_ALLEGHNY,23528,45.14,0.75,-0.15
05/05/2026 22:00,NEG___GEN_MONROE,24207,41.89,-2.34,0.01
05/05/2026 22:00,NEPA___ENERGY,23901,41.92,-2.30,0.02
05/05/2026 22:00,NEVERSINK___HYD,23608,48.36,4.12,0.00
05/05/2026 22:00,NEWKRMKL_115KV_TB1,55635,45.52,1.28,0.00
05/05/2026 22:00,NEWTON___FALLS_HYD,23847,43.85,-0.53,-0.14
05/05/2026 22:00,NGRID_A1_DSASP,323792,39.18,-5.04,0.02
05/05/2026 22:00,NGRID_A2_DSASP,323793,39.18,-5.04,0.02
05/05/2026 22:00,NGRID_A4_DSASP,323807,39.18,-5.04,0.02
05/05/2026 22:00,NIAGARA_115E_LBMP,323715,39.05,-5.18,0.02
05/05/2026 22:00,NIAGARA_115W_LBMP,323714,39.05,-5.18,0.02
05/05/2026 22:00,NIAGARA_230_LBMP,323716,39.80,-4.42,0.02
05/05/2026 22:00,NIAGARA__115KV_198_GIBSON,55903,39.09,-5.13,0.02
05/05/2026 22:00,NIAGARA____,23760,39.80,-4.42,0.02
05/05/2026 22:00,NINE_MILE_1,23575,40.76,-1.46,2.02
05/05/2026 22:00,NINE_MILE_2,23744,40.73,-1.46,2.05
05/05/2026 22:00,NM_CAPITAL___DRP,24208,45.75,1.50,0.00
05/05/2026 22:00,NM_CENTRAL___DRP,24181,44.17,-0.31,-0.24
05/05/2026 22:00,NM_FRONTIER___DRP,24179,39.09,-5.13,0.02
05/05/2026 22:00,NM_ST_REGIS___HYD,24053,43.25,-1.06,-0.07
05/05/2026 22:00,NORTHPORT___1,23551,48.72,4.47,-0.01
05/05/2026 22:00,NORTHPORT___2,23552,48.72,4.47,-0.01
05/05/2026 22:00,NORTHPORT___3,23553,48.63,4.38,-0.01
05/05/2026 22:00,NORTHPORT___4,23650,48.63,4.38,-0.01
05/05/2026 22:00,NORTHPORT___IC,23718,48.54,4.29,-0.01
05/05/2026 22:00,NORTH___COUNTRY_ESR,323785,43.40,-0.84,0.00
05/05/2026 22:00,NPX_GEN_1385_PROXY,323591,48.72,4.47,-0.01
05/05/2026 22:00,NPX_GEN_CSC,323557,49.42,5.17,-0.01
05/05/2026 22:00,NSINS_S._GLNS_FALLS,23858,47.34,3.10,0.00
05/05/2026 22:00,NUCOR_STEEL___DRP,24197,44.64,0.09,-0.31
05/05/2026 22:00,NUMBER_THREE_WT_PWR,323818,45.21,0.80,-0.17
05/05/2026 22:00,NYISO_LBMP_REFERENCE,24008,44.24,0.00,0.00
05/05/2026 22:00,NYPA_BRENTWD_____GT,24164,49.42,5.17,-0.01
05/05/2026 22:00,NYPA_GOWANUS_____GT5,24156,48.94,4.69,-0.01
05/05/2026 22:00,NYPA_GOWANUS_____GT6,24157,48.94,4.69,-0.01
05/05/2026 22:00,NYPA_HARLEM__RVR__GT1,24160,48.71,4.47,0.00
05/05/2026 22:00,NYPA_HARLEM__RVR__GT2,24161,48.71,4.47,0.00
05/05/2026 22:00,NYPA_KENT_____GT,24152,48.80,4.56,0.00
05/05/2026 22:00,NYPA_POUCH1_____GT,24155,48.99,4.74,-0.01
05/05/2026 22:00,NYPA_VERNON_____GT2,24162,48.71,4.47,0.00
05/05/2026 22:00,NYPA_VERNON_____GT3,24163,48.71,4.47,0.00
05/05/2026 22:00,NYPA___ASTORIA_CC1,323568,48.62,4.38,0.00
05/05/2026 22:00,NYPA___ASTORIA_CC2,323569,48.62,4.38,0.00
05/05/2026 22:00,NYPA___HOLTSVILL,23794,49.20,4.95,-0.01
05/05/2026 22:00,NYPA_____HELLGATE_GT1,24158,48.71,4.47,0.00
05/05/2026 22:00,NYPA_____HELLGATE_GT2,24159,48.71,4.47,0.00
05/05/2026 22:00,NYS_BARGE___HYD,23848,39.80,-4.42,0.02
05/05/2026 22:00,OAK ORCHARD___HYD,24046,42.02,-2.21,0.01
05/05/2026 22:00,OAKDALE__35_KV_LOAD,356122,45.01,0.62,-0.15
05/05/2026 22:00,OCC_CHEM___DRP,24175,39.18,-5.04,0.02
05/05/2026 22:00,OH_GEN_PROXY,24063,39.94,-4.29,0.02
05/05/2026 22:00,OLIN_CORP_DRP,24177,39.23,-5.00,0.02
05/05/2026 22:00,OLIN_CORP_DSASP,323712,39.18,-5.04,0.02
05/05/2026 22:00,ONEIDA_HERK_LFGE,323681,45.60,1.24,-0.12
05/05/2026 22:00,ONEIDA___115KV_TB4,55905,45.70,1.33,-0.13
05/05/2026 22:00,ONONDAGA_REF_OCCRA,23987,44.41,-0.09,-0.26
05/05/2026 22:00,ONONDAGA___COGEN,23986,44.47,-0.13,-0.36
05/05/2026 22:00,ONTARIO___LFGE,23819,43.67,-0.66,-0.09
05/05/2026 22:00,ORANGEVILLE_WT_PWR,323706,41.26,-2.96,0.02
05/05/2026 22:00,ORANGEVILLE___ESR,323794,41.26,-2.96,0.02
05/05/2026 22:00,OSWEGATCHIE___HYD,24044,43.85,-0.53,-0.14
05/05/2026 22:00,OSWEGO___5,23606,44.59,-1.02,-1.37
05/05/2026 22:00,OSWEGO___6,23613,44.59,-1.02,-1.37
05/05/2026 22:00,OUTOKUMPU-AB___DRP,24206,40.20,-4.03,0.02
05/05/2026 22:00,OXBOW___BTM,323836,39.71,-4.51,0.02
05/05/2026 22:00,OXBOW____,24026,39.76,-4.47,0.02
05/05/2026 22:00,OXY_CHEM_DSASP,323612,39.18,-5.04,0.02
05/05/2026 22:00,OZONE_PARK_ESR,323760,48.75,4.51,0.00
05/05/2026 22:00,PACKARD_115_KV_ADAMS_187_REV_LBMP_A,345013,39.18,-5.04,0.02
05/05/2026 22:00,PACKARD__115KV_DUPONT_184,80571,39.14,-5.09,0.02
05/05/2026 22:00,PARKCHTR_138_KV_TB2S_REV_LBMP_J,345007,48.53,4.29,0.00
05/05/2026 22:00,PARKCHTR_13_KV_CPCTY_REV_LBMP_J,345019,49.15,4.91,0.00
05/05/2026 22:00,PATROON__115KV_TB1,80586,45.66,1.42,0.00
05/05/2026 22:00,PATTRSNVILLE___SOLAR,323815,46.23,1.99,0.00
05/05/2026 22:00,PAVMNTRD_115_KV_BK1_REV_LBMP_A,345030,41.17,-3.05,0.02
05/05/2026 22:00,PAWLING_115_KV_BK3_REV_LBMP_H,345028,48.40,4.16,0.00
05/05/2026 22:00,PEEKSKILL____,23653,48.18,3.94,0.00
05/05/2026 22:00,PGE MADISON___WINDPWR,24146,47.83,3.45,-0.14
05/05/2026 22:00,PIERCEFIELD___HYD,23852,43.21,-1.11,-0.07
05/05/2026 22:00,PINELAWN_CC_1,323563,49.16,4.91,-0.01
05/05/2026 22:00,PJM_GEN_HTP_PROXY,323702,48.62,4.38,0.00
05/05/2026 22:00,PJM_GEN_KEYSTONE,24065,44.45,0.22,0.01
05/05/2026 22:00,PJM_GEN_NEPTUNE_PROXY,323594,48.50,4.25,-0.01
05/05/2026 22:00,PJM_GEN_VFT_PROXY,323633,48.49,4.25,0.00
05/05/2026 22:00,PLATSBRG_115KV_PMLD1,355749,43.98,-0.27,0.00
05/05/2026 22:00,PLEASANTVLY___LBMP,24000,47.60,3.36,0.00
05/05/2026 22:00,PLSNTVLE_13_KV_13.8KVDIST,80602,48.18,3.94,0.00
05/05/2026 22:00,PLSNTVLE_13_KV_13KVDISA_REV_LBMP_I,345020,48.18,3.94,0.00
05/05/2026 22:00,PLSTVYCH_69_KV_RQ-3_RG2_REV_LBMP_G,345023,47.96,3.72,0.00
05/05/2026 22:00,POLETTI____,23519,48.36,4.11,0.00
05/05/2026 22:00,POMONA___ESR,323819,48.14,3.89,0.00
05/05/2026 22:00,PORT_JEFF_3,23555,49.38,5.13,-0.01
05/05/2026 22:00,PORT_JEFF_4,23616,49.38,5.13,-0.01
05/05/2026 22:00,PORT_JEFF_IC,23713,49.38,5.13,-0.01
05/05/2026 22:00,PPL PILGRIM_ST_GT1,24216,49.42,5.17,-0.01
05/05/2026 22:00,PPL PILGRIM_ST_GT2,24217,49.42,5.17,-0.01
05/05/2026 22:00,PPL_SHRM_GT3,24213,49.42,5.17,-0.01
05/05/2026 22:00,PPL_SHRM_GT4,24214,49.42,5.17,-0.01
05/05/2026 22:00,PROJECT___ORANGE 1,24174,44.21,-0.27,-0.24
05/05/2026 22:00,PROJECT___ORANGE 2,24166,44.21,-0.27,-0.24
05/05/2026 22:00,PUCKETT___SOLAR,323809,45.80,1.42,-0.14
05/05/2026 22:00,PYRITES___HYD,24023,44.00,-0.31,-0.07
05/05/2026 22:00,QUAKERRD_115KV_BK1,80622,41.40,-2.83,0.01
05/05/2026 22:00,QUENSBRY_115KV_TB8,356137,47.52,3.27,0.00
05/05/2026 22:00,RAMAPO___LBMP,323565,47.83,3.58,0.00
05/05/2026 22:00,RANKINE____,23646,40.91,-3.32,0.02
05/05/2026 22:00,RAVENSWOOD_GT2_1,24244,48.36,4.11,0.00
05/05/2026 22:00,RAVENSWOOD_GT2_2,24245,48.36,4.11,0.00
05/05/2026 22:00,RAVENSWOOD_GT2_3,24246,48.40,4.16,0.00
05/05/2026 22:00,RAVENSWOOD_GT2_4,24247,48.40,4.16,0.00
05/05/2026 22:00,RAVENSWOOD_GT3_1,24248,48.40,4.16,0.00
05/05/2026 22:00,RAVENSWOOD_GT3_2,24249,48.40,4.16,0.00
05/05/2026 22:00,RAVENSWOOD_GT3_3,24250,48.44,4.20,0.00
05/05/2026 22:00,RAVENSWOOD_GT3_4,24251,48.44,4.20,0.00
05/05/2026 22:00,RAVENSWOOD_GT_1,23729,48.53,4.29,0.00
05/05/2026 22:00,RAVENSWOOD_GT_10,24258,48.36,4.11,0.00
05/05/2026 22:00,RAVENSWOOD_GT_11,24259,48.36,4.11,0.00
05/05/2026 22:00,RAVENSWOOD_GT_4,24252,48.40,4.16,0.00
05/05/2026 22:00,RAVENSWOOD_GT_5,24254,48.40,4.16,0.00
05/05/2026 22:00,RAVENSWOOD_GT_6,24253,48.40,4.16,0.00
05/05/2026 22:00,RAVENSWOOD_GT_7,24255,48.40,4.16,0.00
05/05/2026 22:00,RAVENSWOOD_GT_8  TEMP GRP(8-11),24256,48.36,4.11,0.00
05/05/2026 22:00,RAVENSWOOD_GT_9,24257,48.36,4.11,0.00
05/05/2026 22:00,RAVENSWOOD___1,23533,48.67,4.42,0.00
05/05/2026 22:00,RAVENSWOOD___2,23534,48.67,4.42,0.00
05/05/2026 22:00,RAVENSWOOD___3,23535,48.53,4.29,0.00
05/05/2026 22:00,RAVENSWOOD___4,23820,48.62,4.38,0.00
05/05/2026 22:00,RCPI_TRUST___DRP,24196,48.49,4.25,0.00
05/05/2026 22:00,RED___ROCHESTER,323720,42.37,-1.86,0.01
05/05/2026 22:00,REGAN___SOLAR,323812,47.47,3.23,0.00
05/05/2026 22:00,RENSSELAER___COGEN,23796,45.44,1.19,0.00
05/05/2026 22:00,REPUBLIC_115KV_BARTNBRK,55605,48.98,4.73,0.00
05/05/2026 22:00,REVERE_CPPR_DRP,24186,46.10,1.73,-0.13
05/05/2026 22:00,REYNLDPA_13_KV_LD,356490,43.80,-0.44,0.00
05/05/2026 22:00,REYNOLDS_115KV_TB3,80639,45.88,1.64,0.00
05/05/2026 22:00,RIVERBAY____,323610,49.15,4.91,0.00
05/05/2026 22:00,RIVERSDE_115KV_TB3,55908,45.75,1.50,0.00
05/05/2026 22:00,ROARING___BROOK_WT_PWR,323790,43.89,-0.36,0.00
05/05/2026 22:00,ROCHESRG_115KV_T4,355643,41.84,-2.39,0.01
05/05/2026 22:00,ROCHESTER_9_IC,23652,42.15,-2.08,0.01
05/05/2026 22:00,ROCKVIEW_13_KV_LD,356306,48.40,4.16,0.00
05/05/2026 22:00,ROME_____115KV_TB2,80656,46.10,1.73,-0.13
05/05/2026 22:00,ROSETON___1,23587,47.60,3.36,0.00
05/05/2026 22:00,ROSETON___2,23588,47.60,3.36,0.00
05/05/2026 22:00,ROTTRDAM_115KV_TB3,80664,45.92,1.68,0.00
05/05/2026 22:00,RUSSELL___1,23602,42.37,-1.86,0.01
05/05/2026 22:00,RUSSELL___2,23532,42.37,-1.86,0.01
05/05/2026 22:00,RUSSELL___3,23549,42.37,-1.86,0.01
05/05/2026 22:00,RUSSELL___4,23556,42.37,-1.86,0.01
05/05/2026 22:00,RUSSELL___STATION,23914,42.37,-1.86,0.01
05/05/2026 22:00,S SALMON___HYD,24043,44.56,-0.13,-0.45
05/05/2026 22:00,S.PERRY__115KV_TB1,80734,43.38,-0.84,0.02
05/05/2026 22:00,SAWYER_23_KV_LOAD_REV_LBMP_A,345024,40.42,-3.80,0.02
05/05/2026 22:00,SAWYER___23_KV_LOAD,55526,40.42,-3.80,0.02
05/05/2026 22:00,SELKIRK___I,23801,45.88,1.64,0.00
05/05/2026 22:00,SELKIRK___II,23799,45.57,1.33,0.00
05/05/2026 22:00,SENECA OSWGO___HYD,24041,43.95,-0.93,-0.64
05/05/2026 22:00,SENECA___115KV_TB3,355854,40.90,-3.32,0.02
05/05/2026 22:00,SENECA___ENERGY,23797,43.82,-0.66,-0.24
05/05/2026 22:00,SHOEMAKER___GT,23640,47.43,3.19,0.00
05/05/2026 22:00,SHOEMAKR_138KV_BK 111,55601,47.34,3.10,0.00
05/05/2026 22:00,SHOREHAM_IC_1,23715,49.42,5.17,-0.01
05/05/2026 22:00,SHOREHAM_IC_2,23716,49.42,5.17,-0.01
05/05/2026 22:00,SISSONVILLE____,23735,43.21,-1.11,-0.07
05/05/2026 22:00,SITHE_IND_GS1,24169,40.89,-1.46,1.89
05/05/2026 22:00,SITHE_IND_GS2,24170,40.89,-1.46,1.89
05/05/2026 22:00,SITHE_IND_GS3,24171,40.89,-1.46,1.89
05/05/2026 22:00,SITHE_IND_GS4,24172,40.89,-1.46,1.89
05/05/2026 22:00,SITHE___BATAVIA,24024,41.31,-2.92,0.01
05/05/2026 22:00,SITHE___INDEPEND,23800,40.89,-1.46,1.89
05/05/2026 22:00,SITHE___MASSENA,23902,43.89,-0.36,0.00
05/05/2026 22:00,SITHE___OGDNSBRG,24021,44.21,-0.09,-0.06
05/05/2026 22:00,SITHE___STERLING,23777,45.70,1.33,-0.13
05/05/2026 22:00,SLEIGHT__34_KV_TB1,80719,42.65,-1.64,-0.05
05/05/2026 22:00,SOUTH CAIRO___GT,23612,46.98,2.74,0.00
05/05/2026 22:00,SOUTH HAMPTN___IC,23720,49.29,5.04,-0.01
05/05/2026 22:00,SOUTHDOW_115KV_TB1,355954,42.67,-1.55,0.02
05/05/2026 22:00,SOUTHOLD_69_KV_BK 2,55809,48.85,4.60,-0.01
05/05/2026 22:00,SOUTHOLD___IC,23719,48.99,4.74,-0.01
05/05/2026 22:00,SOUTH_FORK_WT_PWR,323839,48.37,4.12,-0.01
05/05/2026 22:00,SPIERFLS_115KV_TB 1,80737,47.21,2.96,0.00
05/05/2026 22:00,ST LAWRENCE____,23600,43.45,-0.80,0.00
05/05/2026 22:00,STATE_CA_115KV_115_LB,55624,45.66,1.42,0.00
05/05/2026 22:00,STATE_ST_34_KV_LOAD,55959,44.48,-0.04,-0.29
05/05/2026 22:00,STATION 5_MISC_HYD,23604,42.11,-2.12,0.01
05/05/2026 22:00,STA_168_34_KV_BK1_2_REV_LBMP_B,345032,42.88,-1.42,-0.05
05/05/2026 22:00,STA_56_34_KV_BUS2_REV_LBMP_B,345033,41.98,-2.26,0.01
05/05/2026 22:00,STA_56___34_KV_BUS2,355983,41.98,-2.26,0.01
05/05/2026 22:00,STA_67___115KV_BK2,355882,42.06,-2.17,0.01
05/05/2026 22:00,STA_7____115KV_9TRANS,80674,42.37,-1.86,0.01
05/05/2026 22:00,STA_82___115KV_TB1,80780,42.02,-2.21,0.01
05/05/2026 22:00,STEEL___WIND,323596,40.90,-3.32,0.02
05/05/2026 22:00,STEPHTWN_115KV_BK_2,55603,45.92,1.68,0.00
05/05/2026 22:00,STEUBEN_REC_LFGE,323667,42.73,-1.55,-0.04
05/05/2026 22:00,STILLWATER___SOLAR,323814,46.54,2.30,0.00
05/05/2026 22:00,STONY___BROOK,24151,49.65,5.40,-0.01
05/05/2026 22:00,STURGEON_POOL_HYD,23609,47.83,3.58,0.00
05/05/2026 22:00,ST_LAW_115_BK7_LBMP,345037,43.40,-0.84,0.00
05/05/2026 22:00,ST_LAW_115_BK8_LBMP,345038,43.40,-0.84,0.00
05/05/2026 22:00,ST_LAW_230_BK5_LBMP,345035,43.45,-0.80,0.00
05/05/2026 22:00,ST_LAW_230_BK6_LBMP,345036,43.45,-0.80,0.00
05/05/2026 22:00,SUGRLOAF_69_KV_LOAD_REV_LBMP_G,345026,47.61,3.36,0.00
05/05/2026 22:00,SWANROAD_115KV_TB1,355699,39.23,-5.00,0.02
05/05/2026 22:00,SYNERGY___BIOGAS,323694,41.35,-2.88,0.01
05/05/2026 22:00,SYRACUSE___ENERGY_ST1,323597,44.47,-0.13,-0.36
05/05/2026 22:00,SYRACUSE___ENERGY_ST2,323598,44.47,-0.13,-0.36
05/05/2026 22:00,SYRACUSE___POWER,24017,44.41,-0.09,-0.26
05/05/2026 22:00,TALLMAN__138KV_BK151,55660,48.00,3.76,0.00
05/05/2026 22:00,TEALLAVE_115KV_TB7,355573,44.17,-0.31,-0.24
05/05/2026 22:00,TELGRAPH_34_KV_EAST,80808,40.51,-3.72,0.01
05/05/2026 22:00,TEMPLE___115KV_TB 2,55572,44.21,-0.27,-0.24
05/05/2026 22:00,TIANA____69_KV_BK 1,55817,49.30,5.04,-0.01
05/05/2026 22:00,TILDEN___115KV_TB1,80814,44.41,-0.09,-0.26
05/05/2026 22:00,TRIGEN___CC,323695,48.59,4.34,-0.02
05/05/2026 22:00,TRINITY__115KV__ 4 BK,55933,45.48,1.24,0.00
05/05/2026 22:00,UNION___PROCESSING_DRP,323587,42.06,-2.17,0.01
05/05/2026 22:00,UPPER HUDSON___HYD,24058,46.06,1.81,0.00
05/05/2026 22:00,UPPER RAQUET___HYD,24056,43.21,-1.10,-0.07
05/05/2026 22:00,VALLEY44_115KV_TB2,355964,41.83,-2.39,0.02
05/05/2026 22:00,VALLEY___115KV_TB 1-4,80826,44.11,-0.13,0.00
05/05/2026 22:00,VINEGAR_115_KV_917_CH_LD_REV_LBMP_E,345011,47.18,2.83,-0.10
05/05/2026 22:00,VISCHER___FERRY HYD,24020,46.14,1.90,0.00
05/05/2026 22:00,V_A_10_SYNC_DSASP,323832,40.65,-3.58,0.01
05/05/2026 22:00,V_CMM_10_SYNC_DSASP,323787,43.62,-0.62,0.00
05/05/2026 22:00,V_CMP_10_SYNC_DSASP,323788,43.98,-0.27,0.00
05/05/2026 22:00,V_D_10_SYNC_DSASP,323841,43.89,-0.35,0.00
05/05/2026 22:00,V_E_10_SYNC_DSASP,323830,47.83,3.45,-0.14
05/05/2026 22:00,V_F_30_NSYNC___DSASP,323816,46.94,2.70,0.00
05/05/2026 22:00,V_F_30_SYNC_DSASP,323786,45.66,1.42,0.00
05/05/2026 22:00,V_XM_10_SYNC_DSASP,323789,43.98,-0.27,0.00
05/05/2026 22:00,W.BABYLN_69_KV_BK1,56697,49.52,5.26,-0.01
05/05/2026 22:00,W.NYACK_69_KV_BK 521_REV_LBMP_G,345027,48.09,3.85,0.00
